Filename,Prompt
acts-17-30.png,"A cinematic 16:9 wide-angle 3D animated scene representing the bible verse: 'And the times of this ignorance God winked at; but now commandeth all men every where to repent:'. Style: High-quality 3D animation (Pixar/Disney style), warm golden and brown color palette, volumetric lighting, divine atmosphere, peaceful and majestic. Wide shot, detailed background. No text, no words on image, 8k resolution, masterpiece."
acts-4-31.png,"A cinematic 16:9 wide-angle 3D animated scene representing the bible verse: 'And when they had prayed, the place was shaken where they were assembled together; and they were all filled with the Holy Ghost, and they spake the word of God with boldness.'. Style: High-quality 3D animation (Pixar/Disney style), warm golden and brown color palette, volumetric lighting, divine atmosphere, peaceful and majestic. Wide shot, detailed background. No text, no words on image, 8k resolution, masterpiece."
acts-16-31.png,"A cinematic 16:9 wide-angle 3D animated scene representing the bible verse: 'And they said, Believe on the Lord Jesus Christ, and thou shalt be saved, and thy house.'. Style: High-quality 3D animation (Pixar/Disney style), warm golden and brown color palette, volumetric lighting, divine atmosphere, peaceful and majestic. Wide shot, detailed background. No text, no words on image, 8k resolution, masterpiece."
john-12-13.png,"A cinematic 16:9 wide-angle 3D animated scene representing the bible verse: 'Took branches of palm trees, and went forth to meet him, and cried, Hosanna: Blessed {is} the King of Israel that cometh in the name of the Lord.'. Style: High-quality 3D animation (Pixar/Disney style), warm golden and brown color palette, volumetric lighting, divine atmosphere, peaceful and majestic. Wide shot, detailed background. No text, no words on image, 8k resolution, masterpiece."
colossians-3-12.png,"A cinematic 16:9 wide-angle 3D animated scene representing the bible verse: 'Put on therefore, as the elect of God, holy and beloved, bowels of mercies, kindness, humbleness of mind, meekness, longsuffering;'. Style: High-quality 3D animation (Pixar/Disney style), warm golden and brown color palette, volumetric lighting, divine atmosphere, peaceful and majestic. Wide shot, detailed background. No text, no words on image, 8k resolution, masterpiece."
proverbs-3-5-6.png,"A cinematic 16:9 wide-angle 3D animated scene representing the bible verse: 'Trust in the LORD with all thine heart; and lean not unto thine own understanding. In all thy ways acknowledge him, and he shall direct thy paths.'. Style: High-quality 3D animation (Pixar/Disney style), warm golden and brown color palette, volumetric lighting, divine atmosphere, peaceful and majestic. Wide shot, detailed background. No text, no words on image, 8k resolution, masterpiece."
2-corinthians-9-11.png,"A cinematic 16:9 wide-angle 3D animated scene representing the bible verse: 'Being enriched in every thing to all bountifulness, which causeth through us thanksgiving to God. {bountifulness: or, liberality: Gr. simplicity}'. Style: High-quality 3D animation (Pixar/Disney style), warm golden and brown color palette, volumetric lighting, divine atmosphere, peaceful and majestic. Wide shot, detailed background. No text, no words on image, 8k resolution, masterpiece."
matthew-5-16.png,"A cinematic 16:9 wide-angle 3D animated scene representing the bible verse: 'Let your light so shine before men, that they may see your good works, and glorify your Father which is in heaven.'. Style: High-quality 3D animation (Pixar/Disney style), warm golden and brown color palette, volumetric lighting, divine atmosphere, peaceful and majestic. Wide shot, detailed background. No text, no words on image, 8k resolution, masterpiece."
isaiah-53-5.png,"A cinematic 16:9 wide-angle 3D animated scene representing the bible verse: 'But he {was} wounded for our transgressions, {he was} bruised for our iniquities: the chastisement of our peace {was} upon him; and with his stripes we are healed. {wounded: or, tormented} {stripes: Heb. bruise}'. Style: High-quality 3D animation (Pixar/Disney style), warm golden and brown color palette, volumetric lighting, divine atmosphere, peaceful and majestic. Wide shot, detailed background. No text, no words on image, 8k resolution, masterpiece."
acts-5-32.png,"A cinematic 16:9 wide-angle 3D animated scene representing the bible verse: 'And we are his witnesses of these things; and {so is} also the Holy Ghost, whom God hath given to them that obey him.'. Style: High-quality 3D animation (Pixar/Disney style), warm golden and brown color palette, volumetric lighting, divine atmosphere, peaceful and majestic. Wide shot, detailed background. No text, no words on image, 8k resolution, masterpiece."
matthew-28-6.png,"A cinematic 16:9 wide-angle 3D animated scene representing the bible verse: 'He is not here: for he is risen, as he said. Come, see the place where the Lord lay.'. Style: High-quality 3D animation (Pixar/Disney style), warm golden and brown color palette, volumetric lighting, divine atmosphere, peaceful and majestic. Wide shot, detailed background. No text, no words on image, 8k resolution, masterpiece."
2-corinthians-5-19.png,"A cinematic 16:9 wide-angle 3D animated scene representing the bible verse: 'To wit, that God was in Christ, reconciling the world unto himself, not imputing their trespasses unto them; and hath committed unto us the word of reconciliation. {committed...: Gr. put in us}'. Style: High-quality 3D animation (Pixar/Disney style), warm golden and brown color palette, volumetric lighting, divine atmosphere, peaceful and majestic. Wide shot, detailed background. No text, no words on image, 8k resolution, masterpiece."
1-corinthians-10-31.png,"A cinematic 16:9 wide-angle 3D animated scene representing the bible verse: 'Whether therefore ye eat, or drink, or whatsoever ye do, do all to the glory of God.'. Style: High-quality 3D animation (Pixar/Disney style), warm golden and brown color palette, volumetric lighting, divine atmosphere, peaceful and majestic. Wide shot, detailed background. No text, no words on image, 8k resolution, masterpiece."
acts-19-5-6.png,"A cinematic 16:9 wide-angle 3D animated scene representing the bible verse: 'When they heard {this}, they were baptized in the name of the Lord Jesus. And when Paul had laid {his} hands upon them, the Holy Ghost came on them; and they spake with tongues, and prophesied.'. Style: High-quality 3D animation (Pixar/Disney style), warm golden and brown color palette, volumetric lighting, divine atmosphere, peaceful and majestic. Wide shot, detailed background. No text, no words on image, 8k resolution, masterpiece."
matthew-11-28.png,"A cinematic 16:9 wide-angle 3D animated scene representing the bible verse: 'Come unto me, all {ye} that labour and are heavy laden, and I will give you rest.'. Style: High-quality 3D animation (Pixar/Disney style), warm golden and brown color palette, volumetric lighting, divine atmosphere, peaceful and majestic. Wide shot, detailed background. No text, no words on image, 8k resolution, masterpiece."
2-corinthians-6-14.png,"A cinematic 16:9 wide-angle 3D animated scene representing the bible verse: 'Be ye not unequally yoked together with unbelievers: for what fellowship hath righteousness with unrighteousness? and what communion hath light with darkness?'. Style: High-quality 3D animation (Pixar/Disney style), warm golden and brown color palette, volumetric lighting, divine atmosphere, peaceful and majestic. Wide shot, detailed background. No text, no words on image, 8k resolution, masterpiece."
acts-13-38-39.png,"A cinematic 16:9 wide-angle 3D animated scene representing the bible verse: 'Be it known unto you therefore, men {and} brethren, that through this man is preached unto you the forgiveness of sins: And by him all that believe are justified from all things, from which ye could not be justified by the law of Moses.'. Style: High-quality 3D animation (Pixar/Disney style), warm golden and brown color palette, volumetric lighting, divine atmosphere, peaceful and majestic. Wide shot, detailed background. No text, no words on image, 8k resolution, masterpiece."
1-chronicles-16-34.png,"A cinematic 16:9 wide-angle 3D animated scene representing the bible verse: 'O give thanks unto the LORD; for {he is} good; for his mercy {endureth} for ever.'. Style: High-quality 3D animation (Pixar/Disney style), warm golden and brown color palette, volumetric lighting, divine atmosphere, peaceful and majestic. Wide shot, detailed background. No text, no words on image, 8k resolution, masterpiece."
deuteronomy-4-40.png,"A cinematic 16:9 wide-angle 3D animated scene representing the bible verse: 'Thou shalt keep therefore his statutes, and his commandments, which I command thee this day, that it may go well with thee, and with thy children after thee, and that thou mayest prolong {thy} days upon the earth, which the LORD thy God giveth thee, for ever.'. Style: High-quality 3D animation (Pixar/Disney style), warm golden and brown color palette, volumetric lighting, divine atmosphere, peaceful and majestic. Wide shot, detailed background. No text, no words on image, 8k resolution, masterpiece."
deuteronomy-5-33.png,"A cinematic 16:9 wide-angle 3D animated scene representing the bible verse: 'Ye shall walk in all the ways which the LORD your God hath commanded you, that ye may live, and {that it may be} well with you, and {that} ye may prolong {your} days in the land which ye shall possess.'. Style: High-quality 3D animation (Pixar/Disney style), warm golden and brown color palette, volumetric lighting, divine atmosphere, peaceful and majestic. Wide shot, detailed background. No text, no words on image, 8k resolution, masterpiece."
colossians-3-16.png,"A cinematic 16:9 wide-angle 3D animated scene representing the bible verse: 'Let the word of Christ dwell in you richly in all wisdom; teaching and admonishing one another in psalms and hymns and spiritual songs, singing with grace in your hearts to the Lord.'. Style: High-quality 3D animation (Pixar/Disney style), warm golden and brown color palette, volumetric lighting, divine atmosphere, peaceful and majestic. Wide shot, detailed background. No text, no words on image, 8k resolution, masterpiece."
acts-13-47.png,"A cinematic 16:9 wide-angle 3D animated scene representing the bible verse: 'For so hath the Lord commanded us, {saying}, I have set thee to be a light of the Gentiles, that thou shouldest be for salvation unto the ends of the earth.'. Style: High-quality 3D animation (Pixar/Disney style), warm golden and brown color palette, volumetric lighting, divine atmosphere, peaceful and majestic. Wide shot, detailed background. No text, no words on image, 8k resolution, masterpiece."
1-john-4-19.png,"A cinematic 16:9 wide-angle 3D animated scene representing the bible verse: 'We love him, because he first loved us.'. Style: High-quality 3D animation (Pixar/Disney style), warm golden and brown color palette, volumetric lighting, divine atmosphere, peaceful and majestic. Wide shot, detailed background. No text, no words on image, 8k resolution, masterpiece."
1-corinthians-1-28-29.png,"A cinematic 16:9 wide-angle 3D animated scene representing the bible verse: 'And base things of the world, and things which are despised, hath God chosen, {yea}, and things which are not, to bring to nought things that are: That no flesh should glory in his presence.'. Style: High-quality 3D animation (Pixar/Disney style), warm golden and brown color palette, volumetric lighting, divine atmosphere, peaceful and majestic. Wide shot, detailed background. No text, no words on image, 8k resolution, masterpiece."
isaiah-41-10.png,"A cinematic 16:9 wide-angle 3D animated scene representing the bible verse: 'Fear thou not; for I {am} with thee: be not dismayed; for I {am} thy God: I will strengthen thee; yea, I will help thee; yea, I will uphold thee with the right hand of my righteousness.'. Style: High-quality 3D animation (Pixar/Disney style), warm golden and brown color palette, volumetric lighting, divine atmosphere, peaceful and majestic. Wide shot, detailed background. No text, no words on image, 8k resolution, masterpiece."
psalms-56-3.png,"A cinematic 16:9 wide-angle 3D animated scene representing the bible verse: 'What time I am afraid, I will trust in thee.'. Style: High-quality 3D animation (Pixar/Disney style), warm golden and brown color palette, volumetric lighting, divine atmosphere, peaceful and majestic. Wide shot, detailed background. No text, no words on image, 8k resolution, masterpiece."
2-corinthians-4-17.png,"A cinematic 16:9 wide-angle 3D animated scene representing the bible verse: 'For our light affliction, which is but for a moment, worketh for us a far more exceeding {and} eternal weight of glory;'. Style: High-quality 3D animation (Pixar/Disney style), warm golden and brown color palette, volumetric lighting, divine atmosphere, peaceful and majestic. Wide shot, detailed background. No text, no words on image, 8k resolution, masterpiece."
colossians-1-18.png,"A cinematic 16:9 wide-angle 3D animated scene representing the bible verse: 'And he is the head of the body, the church: who is the beginning, the firstborn from the dead; that in all {things} he might have the preeminence. {in...: or, among all}'. Style: High-quality 3D animation (Pixar/Disney style), warm golden and brown color palette, volumetric lighting, divine atmosphere, peaceful and majestic. Wide shot, detailed background. No text, no words on image, 8k resolution, masterpiece."
acts-2-21.png,"A cinematic 16:9 wide-angle 3D animated scene representing the bible verse: 'And it shall come to pass, {that} whosoever shall call on the name of the Lord shall be saved.'. Style: High-quality 3D animation (Pixar/Disney style), warm golden and brown color palette, volumetric lighting, divine atmosphere, peaceful and majestic. Wide shot, detailed background. No text, no words on image, 8k resolution, masterpiece."
daniel-2-22.png,"A cinematic 16:9 wide-angle 3D animated scene representing the bible verse: 'He revealeth the deep and secret things: he knoweth what {is} in the darkness, and the light dwelleth with him.'. Style: High-quality 3D animation (Pixar/Disney style), warm golden and brown color palette, volumetric lighting, divine atmosphere, peaceful and majestic. Wide shot, detailed background. No text, no words on image, 8k resolution, masterpiece."
1-chronicles-16-11.png,"A cinematic 16:9 wide-angle 3D animated scene representing the bible verse: 'Seek the LORD and his strength, seek his face continually.'. Style: High-quality 3D animation (Pixar/Disney style), warm golden and brown color palette, volumetric lighting, divine atmosphere, peaceful and majestic. Wide shot, detailed background. No text, no words on image, 8k resolution, masterpiece."
2-corinthians-13-11.png,"A cinematic 16:9 wide-angle 3D animated scene representing the bible verse: 'Finally, brethren, farewell. Be perfect, be of good comfort, be of one mind, live in peace; and the God of love and peace shall be with you.'. Style: High-quality 3D animation (Pixar/Disney style), warm golden and brown color palette, volumetric lighting, divine atmosphere, peaceful and majestic. Wide shot, detailed background. No text, no words on image, 8k resolution, masterpiece."
1-chronicles-29-11.png,"A cinematic 16:9 wide-angle 3D animated scene representing the bible verse: 'Thine, O LORD, {is} the greatness, and the power, and the glory, and the victory, and the majesty: for all {that is} in the heaven and in the earth {is thine}; thine {is} the kingdom, O LORD, and thou art exalted as head above all.'. Style: High-quality 3D animation (Pixar/Disney style), warm golden and brown color palette, volumetric lighting, divine atmosphere, peaceful and majestic. Wide shot, detailed background. No text, no words on image, 8k resolution, masterpiece."
1-corinthians-15-58.png,"A cinematic 16:9 wide-angle 3D animated scene representing the bible verse: 'Therefore, my beloved brethren, be ye stedfast, unmoveable, always abounding in the work of the Lord, forasmuch as ye know that your labour is not in vain in the Lord.'. Style: High-quality 3D animation (Pixar/Disney style), warm golden and brown color palette, volumetric lighting, divine atmosphere, peaceful and majestic. Wide shot, detailed background. No text, no words on image, 8k resolution, masterpiece."
deuteronomy-5-29.png,"A cinematic 16:9 wide-angle 3D animated scene representing the bible verse: 'O that there were such an heart in them, that they would fear me, and keep all my commandments always, that it might be well with them, and with their children for ever!'. Style: High-quality 3D animation (Pixar/Disney style), warm golden and brown color palette, volumetric lighting, divine atmosphere, peaceful and majestic. Wide shot, detailed background. No text, no words on image, 8k resolution, masterpiece."
matthew-6-33.png,"A cinematic 16:9 wide-angle 3D animated scene representing the bible verse: 'But seek ye first the kingdom of God, and his righteousness; and all these things shall be added unto you.'. Style: High-quality 3D animation (Pixar/Disney style), warm golden and brown color palette, volumetric lighting, divine atmosphere, peaceful and majestic. Wide shot, detailed background. No text, no words on image, 8k resolution, masterpiece."
2-corinthians-7-1.png,"A cinematic 16:9 wide-angle 3D animated scene representing the bible verse: 'Having therefore these promises, dearly beloved, let us cleanse ourselves from all filthiness of the flesh and spirit, perfecting holiness in the fear of God.'. Style: High-quality 3D animation (Pixar/Disney style), warm golden and brown color palette, volumetric lighting, divine atmosphere, peaceful and majestic. Wide shot, detailed background. No text, no words on image, 8k resolution, masterpiece."
colossians-4-2.png,"A cinematic 16:9 wide-angle 3D animated scene representing the bible verse: 'Continue in prayer, and watch in the same with thanksgiving;'. Style: High-quality 3D animation (Pixar/Disney style), warm golden and brown color palette, volumetric lighting, divine atmosphere, peaceful and majestic. Wide shot, detailed background. No text, no words on image, 8k resolution, masterpiece."
proverbs-31-28.png,"A cinematic 16:9 wide-angle 3D animated scene representing the bible verse: 'Her children arise up, and call her blessed; her husband {also}, and he praiseth her.'. Style: High-quality 3D animation (Pixar/Disney style), warm golden and brown color palette, volumetric lighting, divine atmosphere, peaceful and majestic. Wide shot, detailed background. No text, no words on image, 8k resolution, masterpiece."
2-corinthians-1-3-4.png,"A cinematic 16:9 wide-angle 3D animated scene representing the bible verse: 'Blessed {be} God, even the Father of our Lord Jesus Christ, the Father of mercies, and the God of all comfort; Who comforteth us in all our tribulation, that we may be able to comfort them which are in any trouble, by the comfort wherewith we ourselves are comforted of God.'. Style: High-quality 3D animation (Pixar/Disney style), warm golden and brown color palette, volumetric lighting, divine atmosphere, peaceful and majestic. Wide shot, detailed background. No text, no words on image, 8k resolution, masterpiece."
isaiah-26-3.png,"A cinematic 16:9 wide-angle 3D animated scene representing the bible verse: 'Thou wilt keep {him} in perfect peace, {whose} mind {is} stayed {on thee}: because he trusteth in thee. {perfect...: Heb. peace, peace} {mind: or, thought, or, imagination}'. Style: High-quality 3D animation (Pixar/Disney style), warm golden and brown color palette, volumetric lighting, divine atmosphere, peaceful and majestic. Wide shot, detailed background. No text, no words on image, 8k resolution, masterpiece."
jeremiah-33-3.png,"A cinematic 16:9 wide-angle 3D animated scene representing the bible verse: 'Call unto me, and I will answer thee, and shew thee great and mighty things, which thou knowest not. {mighty: or, hidden}'. Style: High-quality 3D animation (Pixar/Disney style), warm golden and brown color palette, volumetric lighting, divine atmosphere, peaceful and majestic. Wide shot, detailed background. No text, no words on image, 8k resolution, masterpiece."
acts-16-25.png,"A cinematic 16:9 wide-angle 3D animated scene representing the bible verse: 'And at midnight Paul and Silas prayed, and sang praises unto God: and the prisoners heard them.'. Style: High-quality 3D animation (Pixar/Disney style), warm golden and brown color palette, volumetric lighting, divine atmosphere, peaceful and majestic. Wide shot, detailed background. No text, no words on image, 8k resolution, masterpiece."
1-corinthians-13-2.png,"A cinematic 16:9 wide-angle 3D animated scene representing the bible verse: 'And though I have {the gift of} prophecy, and understand all mysteries, and all knowledge; and though I have all faith, so that I could remove mountains, and have not charity, I am nothing.'. Style: High-quality 3D animation (Pixar/Disney style), warm golden and brown color palette, volumetric lighting, divine atmosphere, peaceful and majestic. Wide shot, detailed background. No text, no words on image, 8k resolution, masterpiece."
acts-4-32.png,"A cinematic 16:9 wide-angle 3D animated scene representing the bible verse: 'And the multitude of them that believed were of one heart and of one soul: neither said any {of them} that ought of the things which he possessed was his own; but they had all things common.'. Style: High-quality 3D animation (Pixar/Disney style), warm golden and brown color palette, volumetric lighting, divine atmosphere, peaceful and majestic. Wide shot, detailed background. No text, no words on image, 8k resolution, masterpiece."
1-corinthians-1-9.png,"A cinematic 16:9 wide-angle 3D animated scene representing the bible verse: 'God {is} faithful, by whom ye were called unto the fellowship of his Son Jesus Christ our Lord.'. Style: High-quality 3D animation (Pixar/Disney style), warm golden and brown color palette, volumetric lighting, divine atmosphere, peaceful and majestic. Wide shot, detailed background. No text, no words on image, 8k resolution, masterpiece."
deuteronomy-14-9-10.png,"A cinematic 16:9 wide-angle 3D animated scene representing the bible verse: 'These ye shall eat of all that {are} in the waters: all that have fins and scales shall ye eat: And whatsoever hath not fins and scales ye may not eat; it {is} unclean unto you.'. Style: High-quality 3D animation (Pixar/Disney style), warm golden and brown color palette, volumetric lighting, divine atmosphere, peaceful and majestic. Wide shot, detailed background. No text, no words on image, 8k resolution, masterpiece."
colossians-3-14.png,"A cinematic 16:9 wide-angle 3D animated scene representing the bible verse: 'And above all these things {put on} charity, which is the bond of perfectness.'. Style: High-quality 3D animation (Pixar/Disney style), warm golden and brown color palette, volumetric lighting, divine atmosphere, peaceful and majestic. Wide shot, detailed background. No text, no words on image, 8k resolution, masterpiece."
1-corinthians-10-13.png,"A cinematic 16:9 wide-angle 3D animated scene representing the bible verse: 'There hath no temptation taken you but such as is common to man: but God {is} faithful, who will not suffer you to be tempted above that ye are able; but will with the temptation also make a way to escape, that ye may be able to bear {it}. {common...: or, moderate}'. Style: High-quality 3D animation (Pixar/Disney style), warm golden and brown color palette, volumetric lighting, divine atmosphere, peaceful and majestic. Wide shot, detailed background. No text, no words on image, 8k resolution, masterpiece."
deuteronomy-18-21-22.png,"A cinematic 16:9 wide-angle 3D animated scene representing the bible verse: 'And if thou say in thine heart, How shall we know the word which the LORD hath not spoken? When a prophet speaketh in the name of the LORD, if the thing follow not, nor come to pass, that {is} the thing which the LORD hath not spoken, {but} the prophet hath spoken it presumptuously: thou shalt not be afraid of him.'. Style: High-quality 3D animation (Pixar/Disney style), warm golden and brown color palette, volumetric lighting, divine atmosphere, peaceful and majestic. Wide shot, detailed background. No text, no words on image, 8k resolution, masterpiece."
1-corinthians-1-18.png,"A cinematic 16:9 wide-angle 3D animated scene representing the bible verse: 'For the preaching of the cross is to them that perish foolishness; but unto us which are saved it is the power of God.'. Style: High-quality 3D animation (Pixar/Disney style), warm golden and brown color palette, volumetric lighting, divine atmosphere, peaceful and majestic. Wide shot, detailed background. No text, no words on image, 8k resolution, masterpiece."
acts-4-12.png,"A cinematic 16:9 wide-angle 3D animated scene representing the bible verse: 'Neither is there salvation in any other: for there is none other name under heaven given among men, whereby we must be saved.'. Style: High-quality 3D animation (Pixar/Disney style), warm golden and brown color palette, volumetric lighting, divine atmosphere, peaceful and majestic. Wide shot, detailed background. No text, no words on image, 8k resolution, masterpiece."
ephesians-6-10.png,"A cinematic 16:9 wide-angle 3D animated scene representing the bible verse: 'Finally, my brethren, be strong in the Lord, and in the power of his might.'. Style: High-quality 3D animation (Pixar/Disney style), warm golden and brown color palette, volumetric lighting, divine atmosphere, peaceful and majestic. Wide shot, detailed background. No text, no words on image, 8k resolution, masterpiece."
john-15-13.png,"A cinematic 16:9 wide-angle 3D animated scene representing the bible verse: 'Greater love hath no man than this, that a man lay down his life for his friends.'. Style: High-quality 3D animation (Pixar/Disney style), warm golden and brown color palette, volumetric lighting, divine atmosphere, peaceful and majestic. Wide shot, detailed background. No text, no words on image, 8k resolution, masterpiece."
1-corinthians-1-10.png,"A cinematic 16:9 wide-angle 3D animated scene representing the bible verse: 'Now I beseech you, brethren, by the name of our Lord Jesus Christ, that ye all speak the same thing, and {that} there be no divisions among you; but {that} ye be perfectly joined together in the same mind and in the same judgment. {divisions: Gr. schisms}'. Style: High-quality 3D animation (Pixar/Disney style), warm golden and brown color palette, volumetric lighting, divine atmosphere, peaceful and majestic. Wide shot, detailed background. No text, no words on image, 8k resolution, masterpiece."
deuteronomy-4-13.png,"A cinematic 16:9 wide-angle 3D animated scene representing the bible verse: 'And he declared unto you his covenant, which he commanded you to perform, {even} ten commandments; and he wrote them upon two tables of stone.'. Style: High-quality 3D animation (Pixar/Disney style), warm golden and brown color palette, volumetric lighting, divine atmosphere, peaceful and majestic. Wide shot, detailed background. No text, no words on image, 8k resolution, masterpiece."
1-john-1-9.png,"A cinematic 16:9 wide-angle 3D animated scene representing the bible verse: 'If we confess our sins, he is faithful and just to forgive us {our} sins, and to cleanse us from all unrighteousness.'. Style: High-quality 3D animation (Pixar/Disney style), warm golden and brown color palette, volumetric lighting, divine atmosphere, peaceful and majestic. Wide shot, detailed background. No text, no words on image, 8k resolution, masterpiece."
1-corinthians-6-18.png,"A cinematic 16:9 wide-angle 3D animated scene representing the bible verse: 'Flee fornication. Every sin that a man doeth is without the body; but he that committeth fornication sinneth against his own body.'. Style: High-quality 3D animation (Pixar/Disney style), warm golden and brown color palette, volumetric lighting, divine atmosphere, peaceful and majestic. Wide shot, detailed background. No text, no words on image, 8k resolution, masterpiece."
deuteronomy-4-39.png,"A cinematic 16:9 wide-angle 3D animated scene representing the bible verse: 'Know therefore this day, and consider {it} in thine heart, that the LORD he {is} God in heaven above, and upon the earth beneath: {there is} none else.'. Style: High-quality 3D animation (Pixar/Disney style), warm golden and brown color palette, volumetric lighting, divine atmosphere, peaceful and majestic. Wide shot, detailed background. No text, no words on image, 8k resolution, masterpiece."
acts-2-4.png,"A cinematic 16:9 wide-angle 3D animated scene representing the bible verse: 'And they were all filled with the Holy Ghost, and began to speak with other tongues, as the Spirit gave them utterance.'. Style: High-quality 3D animation (Pixar/Disney style), warm golden and brown color palette, volumetric lighting, divine atmosphere, peaceful and majestic. Wide shot, detailed background. No text, no words on image, 8k resolution, masterpiece."
colossians-3-18-19.png,"A cinematic 16:9 wide-angle 3D animated scene representing the bible verse: 'Wives, submit yourselves unto your own husbands, as it is fit in the Lord. Husbands, love {your} wives, and be not bitter against them.'. Style: High-quality 3D animation (Pixar/Disney style), warm golden and brown color palette, volumetric lighting, divine atmosphere, peaceful and majestic. Wide shot, detailed background. No text, no words on image, 8k resolution, masterpiece."
psalms-19-14.png,"A cinematic 16:9 wide-angle 3D animated scene representing the bible verse: 'Let the words of my mouth, and the meditation of my heart, be acceptable in thy sight, O LORD, my strength, and my redeemer. {strength: Heb. rock}'. Style: High-quality 3D animation (Pixar/Disney style), warm golden and brown color palette, volumetric lighting, divine atmosphere, peaceful and majestic. Wide shot, detailed background. No text, no words on image, 8k resolution, masterpiece."
acts-22-16.png,"A cinematic 16:9 wide-angle 3D animated scene representing the bible verse: 'And now why tarriest thou? arise, and be baptized, and wash away thy sins, calling on the name of the Lord.'. Style: High-quality 3D animation (Pixar/Disney style), warm golden and brown color palette, volumetric lighting, divine atmosphere, peaceful and majestic. Wide shot, detailed background. No text, no words on image, 8k resolution, masterpiece."
psalms-119-105.png,"A cinematic 16:9 wide-angle 3D animated scene representing the bible verse: 'NUN. Thy word {is} a lamp unto my feet, and a light unto my path. {lamp: or, candle}'. Style: High-quality 3D animation (Pixar/Disney style), warm golden and brown color palette, volumetric lighting, divine atmosphere, peaceful and majestic. Wide shot, detailed background. No text, no words on image, 8k resolution, masterpiece."
colossians-3-9-10.png,"A cinematic 16:9 wide-angle 3D animated scene representing the bible verse: 'Lie not one to another, seeing that ye have put off the old man with his deeds; And have put on the new {man}, which is renewed in knowledge after the image of him that created him:'. Style: High-quality 3D animation (Pixar/Disney style), warm golden and brown color palette, volumetric lighting, divine atmosphere, peaceful and majestic. Wide shot, detailed background. No text, no words on image, 8k resolution, masterpiece."
acts-17-28.png,"A cinematic 16:9 wide-angle 3D animated scene representing the bible verse: 'For in him we live, and move, and have our being; as certain also of your own poets have said, For we are also his offspring.'. Style: High-quality 3D animation (Pixar/Disney style), warm golden and brown color palette, volumetric lighting, divine atmosphere, peaceful and majestic. Wide shot, detailed background. No text, no words on image, 8k resolution, masterpiece."
deuteronomy-5-12-14.png,"A cinematic 16:9 wide-angle 3D animated scene representing the bible verse: 'Keep the sabbath day to sanctify it, as the LORD thy God hath commanded thee. Six days thou shalt labour, and do all thy work: But the seventh day {is} the sabbath of the LORD thy God: {in it} thou shalt not do any work, thou, nor thy son, nor thy daughter, nor thy manservant, nor thy maidservant, nor thine ox, nor thine ass, nor any of thy cattle, nor thy stranger that {is} within thy gates; that thy manservant and thy maidservant may rest as well as thou.'. Style: High-quality 3D animation (Pixar/Disney style), warm golden and brown color palette, volumetric lighting, divine atmosphere, peaceful and majestic. Wide shot, detailed background. No text, no words on image, 8k resolution, masterpiece."
2-corinthians-9-8.png,"A cinematic 16:9 wide-angle 3D animated scene representing the bible verse: 'And God {is} able to make all grace abound toward you; that ye, always having all sufficiency in all {things}, may abound to every good work:'. Style: High-quality 3D animation (Pixar/Disney style), warm golden and brown color palette, volumetric lighting, divine atmosphere, peaceful and majestic. Wide shot, detailed background. No text, no words on image, 8k resolution, masterpiece."
amos-9-6.png,"A cinematic 16:9 wide-angle 3D animated scene representing the bible verse: '{It is} he that buildeth his stories in the heaven, and hath founded his troop in the earth; he that calleth for the waters of the sea, and poureth them out upon the face of the earth: The LORD {is} his name. {stories: or, spheres: Heb. ascensions} {troop: or, bundle}'. Style: High-quality 3D animation (Pixar/Disney style), warm golden and brown color palette, volumetric lighting, divine atmosphere, peaceful and majestic. Wide shot, detailed background. No text, no words on image, 8k resolution, masterpiece."
acts-2-42.png,"A cinematic 16:9 wide-angle 3D animated scene representing the bible verse: 'And they continued stedfastly in the apostles' doctrine and fellowship, and in breaking of bread, and in prayers.'. Style: High-quality 3D animation (Pixar/Disney style), warm golden and brown color palette, volumetric lighting, divine atmosphere, peaceful and majestic. Wide shot, detailed background. No text, no words on image, 8k resolution, masterpiece."
1-corinthians-3-16.png,"A cinematic 16:9 wide-angle 3D animated scene representing the bible verse: 'Know ye not that ye are the temple of God, and {that} the Spirit of God dwelleth in you?'. Style: High-quality 3D animation (Pixar/Disney style), warm golden and brown color palette, volumetric lighting, divine atmosphere, peaceful and majestic. Wide shot, detailed background. No text, no words on image, 8k resolution, masterpiece."
acts-5-3-4.png,"A cinematic 16:9 wide-angle 3D animated scene representing the bible verse: 'But Peter said, Ananias, why hath Satan filled thine heart to lie to the Holy Ghost, and to keep back {part} of the price of the land? {to lie to: or, to deceive} Whiles it remained, was it not thine own? and after it was sold, was it not in thine own power? why hast thou conceived this thing in thine heart? thou hast not lied unto men, but unto God.'. Style: High-quality 3D animation (Pixar/Disney style), warm golden and brown color palette, volumetric lighting, divine atmosphere, peaceful and majestic. Wide shot, detailed background. No text, no words on image, 8k resolution, masterpiece."
proverbs-20-7.png,"A cinematic 16:9 wide-angle 3D animated scene representing the bible verse: 'The just {man} walketh in his integrity: his children {are} blessed after him.'. Style: High-quality 3D animation (Pixar/Disney style), warm golden and brown color palette, volumetric lighting, divine atmosphere, peaceful and majestic. Wide shot, detailed background. No text, no words on image, 8k resolution, masterpiece."
